,ODINO,MFR_NAME,MAKETXT,MODELTXT,YEARTXT,CRASH,FAILDATE,FIRE,INJURED,DEATHS,COMPDESC,CITY,STATE,VIN,DATEA,LDATE,MILES,OCCURENCES,CDESCR,CMPL_TYPE,POLICE_RPT_YN,PURCH_DT,ORIG_OWNER_YN,ANTI_BRAKES_YN,CRUISE_CONT_YN,NUM_CYLS,DRIVE_TRAIN,FUEL_SYS,FUEL_TYPE,TRANS_TYPE,VEH_SPEED,DOT,TIRE_SIZE,LOC_OF_TIRE,TIRE_FAIL_TYPE,ORIG_EQUIP_YN,MANUF_DT,SEAT_TYPE,RESTRAINT_TYPE,DEALER_NAME,DEALER_TEL,DEALER_CITY,DEALER_STATE,DEALER_ZIP,PROD_TYPE,REPAIRED_YN,MEDICAL_ATTN,VEHICLES_TOWED_YN
1736711,11405209,tesla inc,tesla,model s,2017-01-01,n,2021-02-05,n,0,0,electrical system,granger,in,5yjsa1e28hf,2021-03-28 00:00:00,2021-03-28 00:00:00,56814.0,,i had to replace charging system with total expense of 258975 unfortunately the charging system that is part of battery is not covered under warranty as long as the battery my mileage was 56814 all my savings from gas and regular maintenance costs is evaporated i understand that there are several people had the same issue the charging system is not lasting as ling as the battery i find it teslas selling point of  potential savings is misleading i am not sure if anyone out there made the savings by owning the car as much as it claims in my opinion tesla should remove the potential savings claim totally its just a unrealistic and misleading claim,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
1737163,11405510,tesla inc,tesla,model x,2016-01-01,n,2021-03-26,n,0,0,suspension,palo alto,ca,5yjxcbe23gf,2021-03-30 00:00:00,2021-03-30 00:00:00,45063.0,,one of the arms connected to the drivers side front wheel completely broke off the wheel assembly while parallel parking at a normal speed  the entire weight of the front left of the car was then resting on the wheel,ivoq,n,,n,n,n,,,,,,5.0,,,,,,,,,,,,,,v,,n,n
1737406,11405708,tesla inc,tesla,model x,2016-01-01,n,2021-03-30,n,0,0,electrical system,midland,ga,5yjxcbe21gf,2021-03-30 00:00:00,2021-03-30 00:00:00,,,yellowing of the screen and the screen  clicks in multiple places during a single click of a button   car was on some kind of uv treatment for 73 hours   not better at all   also the navigation unit resets all the time sometimes leaving you unable to activate air conditioner  tesla tried to push me to buy some and of unit update 2k    not acceptable   the car is in perfect condition but the screen   can you point me out to someone that can provide a solution or any active class action lawsuit so i can join in,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
1737407,11405708,tesla inc,tesla,model x,2016-01-01,n,2021-03-30,n,0,0,unknown or other,midland,ga,5yjxcbe21gf,2021-03-30 00:00:00,2021-03-30 00:00:00,,,yellowing of the screen and the screen  clicks in multiple places during a single click of a button   car was on some kind of uv treatment for 73 hours   not better at all   also the navigation unit resets all the time sometimes leaving you unable to activate air conditioner  tesla tried to push me to buy some and of unit update 2k    not acceptable   the car is in perfect condition but the screen   can you point me out to someone that can provide a solution or any active class action lawsuit so i can join in,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
1737618,11405863,tesla inc,tesla,model y,2020-01-01,n,2021-03-28,n,0,0,electrical system,san ramon,ca,5yjygdee8lf,2021-03-31 00:00:00,2021-03-31 00:00:00,7800.0,,while traveling on northbound us101 the infotainmentdashboard screen froze the climate control suddenly went full blast on the coldest setting speedometer stopped updating and all infotainmentdashboard controls were unresponsive the turn signals appeared to work but stopped making its clicking sound i could only tell it worked by seeing the light reflection from road signs     i was reset the system by pressing both steering wheel buttons for 10 seconds or more and then infotainment screen turned off it did not restart until a couple of miles later when i exited the highway    the car continued to accelerate and brake normally the whole time,ivoq,n,,n,n,n,,,,,,70.0,,,,,,,,,,,,,,v,,n,n
1737619,11405863,tesla inc,tesla,model y,2020-01-01,n,2021-03-28,n,0,0,unknown or other,san ramon,ca,5yjygdee8lf,2021-03-31 00:00:00,2021-03-31 00:00:00,7800.0,,while traveling on northbound us101 the infotainmentdashboard screen froze the climate control suddenly went full blast on the coldest setting speedometer stopped updating and all infotainmentdashboard controls were unresponsive the turn signals appeared to work but stopped making its clicking sound i could only tell it worked by seeing the light reflection from road signs     i was reset the system by pressing both steering wheel buttons for 10 seconds or more and then infotainment screen turned off it did not restart until a couple of miles later when i exited the highway    the car continued to accelerate and brake normally the whole time,ivoq,n,,n,n,n,,,,,,70.0,,,,,,,,,,,,,,v,,n,n
1737889,11406053,tesla inc,tesla,model x,2021-01-01,y,2021-01-31,n,1,0,electrical system,san jose,ca,5yjxcbe25mf,2021-04-02 00:00:00,2021-04-02 00:00:00,40.0,,i purchased a tesla model x on 14 nov 2020 and had been driving just around 2 months    at around 1110pm or so as we were cruising on the i580 and were 2 exits north of the 680 highway the entire instrument cluster in the car which included the large screen and the drivers instrument panel went completely dark we were baffled as this was something we never encountered before we began pulling over to the side when after about a couple of mins the lights came on and the panel showed that we had just around 30 miles of range left we then proceeded to the nearest charging station which happened to be the tesla factory at 45500 fremont blvd fremont ca 94538     as we reached the charging station we slowed down the car by taking foot off the pedal and was about to change gears to reverse when the car suddenly accelerated without warning and ended up hitting one of the charging stations the car finally came to a halt after striking and mounting over the charging station     the car struck the charging station head on from the front and around the mid left part of the front bumper we were all shocked to see that none of the airbags were deployed even though the collision was pretty nasty while three of us managed to get away badly shaken and with strained backs one of the occupants was sitting in the rear and was in the process of taking off her seat belt as the car was slowing down she was thrown off her seat and suffered injuries to her face     tesla refuses to ack any vehicle issue and has not shared any accident investigation report,ivoq,n,,n,n,n,,,,,,5.0,,,,,,,,,,,,,,v,,y,y
1737890,11406053,tesla inc,tesla,model x,2021-01-01,y,2021-01-31,n,1,0,vehicle speed control,san jose,ca,5yjxcbe25mf,2021-04-02 00:00:00,2021-04-02 00:00:00,40.0,,i purchased a tesla model x on 14 nov 2020 and had been driving just around 2 months    at around 1110pm or so as we were cruising on the i580 and were 2 exits north of the 680 highway the entire instrument cluster in the car which included the large screen and the drivers instrument panel went completely dark we were baffled as this was something we never encountered before we began pulling over to the side when after about a couple of mins the lights came on and the panel showed that we had just around 30 miles of range left we then proceeded to the nearest charging station which happened to be the tesla factory at 45500 fremont blvd fremont ca 94538     as we reached the charging station we slowed down the car by taking foot off the pedal and was about to change gears to reverse when the car suddenly accelerated without warning and ended up hitting one of the charging stations the car finally came to a halt after striking and mounting over the charging station     the car struck the charging station head on from the front and around the mid left part of the front bumper we were all shocked to see that none of the airbags were deployed even though the collision was pretty nasty while three of us managed to get away badly shaken and with strained backs one of the occupants was sitting in the rear and was in the process of taking off her seat belt as the car was slowing down she was thrown off her seat and suffered injuries to her face     tesla refuses to ack any vehicle issue and has not shared any accident investigation report,ivoq,n,,n,n,n,,,,,,5.0,,,,,,,,,,,,,,v,,y,y
1737891,11406053,tesla inc,tesla,model x,2021-01-01,y,2021-01-31,n,1,0,forward collision avoidance adaptive cruise control,san jose,ca,5yjxcbe25mf,2021-04-02 00:00:00,2021-04-02 00:00:00,40.0,,i purchased a tesla model x on 14 nov 2020 and had been driving just around 2 months    at around 1110pm or so as we were cruising on the i580 and were 2 exits north of the 680 highway the entire instrument cluster in the car which included the large screen and the drivers instrument panel went completely dark we were baffled as this was something we never encountered before we began pulling over to the side when after about a couple of mins the lights came on and the panel showed that we had just around 30 miles of range left we then proceeded to the nearest charging station which happened to be the tesla factory at 45500 fremont blvd fremont ca 94538     as we reached the charging station we slowed down the car by taking foot off the pedal and was about to change gears to reverse when the car suddenly accelerated without warning and ended up hitting one of the charging stations the car finally came to a halt after striking and mounting over the charging station     the car struck the charging station head on from the front and around the mid left part of the front bumper we were all shocked to see that none of the airbags were deployed even though the collision was pretty nasty while three of us managed to get away badly shaken and with strained backs one of the occupants was sitting in the rear and was in the process of taking off her seat belt as the car was slowing down she was thrown off her seat and suffered injuries to her face     tesla refuses to ack any vehicle issue and has not shared any accident investigation report,ivoq,n,,n,n,n,,,,,,5.0,,,,,,,,,,,,,,v,,y,y
1737892,11406054,tesla inc,tesla,model s,2017-01-01,n,2021-03-29,n,0,0,unknown or other,beverly hills,ca,5yjsa1e29hf,2021-04-02 00:00:00,2021-04-02 00:00:00,,,my car was recalled due to the 8gb emmc recall and this is my second tesla they have my old vin number and not my new vin and the account has an issue finding the recall  i need help,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
1737897,11406059,tesla inc,tesla,model 3,2020-01-01,n,2021-03-18,n,1,0,unknown or other,west lafayette,in,lrw3e7ea8lc,2021-04-02 00:00:00,2021-04-02 00:00:00,1600.0,,we are an car media in china we leased a 2020 tesla model 3 standard range plus on march 15 2021 for program shooting on march 18 when a team member trying to close the storage compartment cover in front of the central armrest box while operating the cover did not close successfully and popped up unintentionally a corner of the cover scratched the outer side of his right thumb    following is his narrative in regard of this incident  when i was driving the tesla model 3 on march 18 2021 and pulled over the vehicle i opened the interior cover to store items after driving forward for a short distance i attempted to close the cover with my right hand i tried to push the cover down and closed and then made a u turn however the cover did not close successfully and instead it actually raised again at this time because the right hand did not move out of the path of motion of the cover the right corner of the cover scratched my right hand the sharp corners caused a wound of about 9mm3mm and kept bleeding for about 30 minutes    after referring to the 2019 imported version of the tesla model 3 which is produced in the california factory the interior cover design and workmanship are the same as those of the 2020 model 3 produced in the shanghai factory therefore we believe that in the us market before the 2020 model model 3 also has the possibility that the edge of the interior cover is too sharp and may scratch the users therefore we have decided to report this situation to nhtsa to inform more consumers this potential danger,ivoq,n,,n,n,n,,,,,,10.0,,,,,,,,,,,,,,v,,y,n
1737945,11406088,tesla inc,tesla,model 3,2020-01-01,n,2021-03-26,n,0,0,unknown or other,milpitas,ca,5yj3e1ec4lf,2021-04-02 00:00:00,2021-04-02 00:00:00,0.0,,car parked on the street found out next day  that the car was backed into sentry mode didnt work car alarm didnt go off no notification on my app tesla should be held responsible for damages because it was the programs that didnt work properly    ,ivoq,n,,n,n,n,,,,,,0.0,,,,,,,,,,,,,,v,,n,n
1737984,11406110,tesla inc,tesla,model 3,2019-01-01,n,2021-04-02,n,0,0,vehicle speed control,san jose,ca,5yj3e1ea1kf,2021-04-02 00:00:00,2021-04-02 00:00:00,32120.0,,my 2019 tesla model 3 independently executed a minor acceleration during a sharp uturn on a side street with no instruction from myself i have reported the issue to tesla and requested they review the data this absolutely happened while my foot was not on the accelerator i was very surprised by it and it startled me i have been driving this vehicle since 2019 and this is the first time it happened to me,ivoq,n,,n,n,n,,,,,,3.0,,,,,,,,,,,,,,v,,n,n
