,ODINO,MFR_NAME,MAKETXT,MODELTXT,YEARTXT,CRASH,FAILDATE,FIRE,INJURED,DEATHS,COMPDESC,CITY,STATE,VIN,DATEA,LDATE,MILES,OCCURENCES,CDESCR,CMPL_TYPE,POLICE_RPT_YN,PURCH_DT,ORIG_OWNER_YN,ANTI_BRAKES_YN,CRUISE_CONT_YN,NUM_CYLS,DRIVE_TRAIN,FUEL_SYS,FUEL_TYPE,TRANS_TYPE,VEH_SPEED,DOT,TIRE_SIZE,LOC_OF_TIRE,TIRE_FAIL_TYPE,ORIG_EQUIP_YN,MANUF_DT,SEAT_TYPE,RESTRAINT_TYPE,DEALER_NAME,DEALER_TEL,DEALER_CITY,DEALER_STATE,DEALER_ZIP,PROD_TYPE,REPAIRED_YN,MEDICAL_ATTN,VEHICLES_TOWED_YN
691611,10244924,toyota motor north america inc,toyota,matrix,2009-01-01,n,2008-10-08,n,0,0,visibility,orono,me,2t1ku40e09c,2008-10-09 00:00:00,2008-10-09 00:00:00,39.0,,the 2009 toyota matrix has a safety issue in my opinion  i bought my matrix new from downeast toyota in brewer maine on october 6 2008  while driving this car during a test drive in the proximity of the dealership about 60 days prior to my purchase there came a time when i had do make a lefthand turn as directed by the dealers salesman who was with me  before i made the turn i noticed a young lady on the edge of the road to where i was turning  this brought on a caution in my mind to be extra careful in making the turn  as i proceeded the turn the oversized in my opinion side view mirror on the drivers side that is situated too high in my opinion blocked about 80  of my view  at one point it was directly in my line of vision  i let out a whoa eric to the salesman i cant see a thing  he did not say a word    i liked the matrix otherwise so about sixty days later i bought it i thought the bad vision incident was a fluke    while returning home from my doctors appointment two days later i came upon a lefthand turn in downtown orono maine  to my absolute disappointment i could not see where i was turning when the oversized side mirror came in my line of vision  again approximately 80  of my vision was blocked    i returned the matrix to the downeast toyota dealership in brewer  i told several people at the dealership in person and by phone from home that i could not drive the matrix because of a safety issue  i asked for my money back  they more or less agreed together that i now owned the vehicle and that they would not return my money except that i could trade the matrix in on another vehicle as a used car    now i know you cant do anything for me on the fairness issue  i am here saying that there is a safety issue with the 2009 toyota matrix  i love toyotas  ive driven them for years   this matrix should be recalled    thank you    robert  dubay tr  ,ivoq,n,,n,n,n,,,,,,15.0,,,,,,,,,,,,,,v,,n,n
691634,10244937,toyota motor north america inc,toyota,camry,2000-01-01,n,2008-08-28,n,0,0,visibility,hockessin,de,,2008-10-09 00:00:00,2008-10-09 00:00:00,,,stones not cleared from paving crew  on i 95 driving north toward columbus blvd exit tr,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
691656,10244956,toyota motor north america inc,toyota,matrix,2004-01-01,n,2008-10-08,n,0,0,visibility,evansville,in,2t1kr32e54c,2008-10-09 00:00:00,2008-10-09 00:00:00,33000.0,,tlthe contact owns a 2004 toyota matrix  in may of 2008 the vehicle was taken to the dealer to replace the window bolts according to nhtsa campaign id number 08v162000 visibility glass  on october 8 2008 while driving 65 mph the front drivers side window shattered  the vehicle was taken back to the dealer and they stated that they would call the manufacturer to request additional repairs  the current and failure mileages were 33000 ,evoq,n,,n,n,n,,,,,,65.0,,,,,,,,,,,,,,v,,n,n
691662,10244960,toyota motor north america inc,toyota,tacoma,2001-01-01,n,2008-09-02,n,0,0,structureframe and members,cincinnati,oh,5tewn72n91z,2008-10-09 00:00:00,2008-10-09 00:00:00,90000.0,,my 2001 toyota tacoma truck was showing excessive frame rust i noticed this when changing the oil i had mentioned this to a few friends of mine who recently told me of a recall for 1995 through 2000 tacomas for the same reason i took my truck to the dealership where i purchased the truck new in november of 2000 the service manager inspected the frame and filed a report with toyota they sent out an inspector who looked at the frame and filed a report i was told they would be in contact within 2 to 3 weeks after not hearing from them i called the service manager back and asked if he had heard anything at which time he had me call the customer assistance number for toyota they gave me a claim number and said i would be hearing back within 24 hours i got a call from toyota telling me they were aware of the claim that my truck was not part of the recall and someone may contact me back when i asked when they said they had no answer for me they also told me my truck was not under warranty at this point which i was already aware of this fact my truck was inspected over a month ago and i have received nothing i am afraid to drive my truck and with winter coming on i have no vehicle to drive in the snow my truck has less then 100000 miles on it and is in excellent shape other then the frame toyota needs to make this right i am very disappointed in how they are handling this with the owners of the 2001 and up trucks they should be required to take responsibility for these vehicles immediately and not by screwing people with offers of less then they are offering the owners of 1995 through 2000 that just adds insult to injury tr,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
691667,10244952,toyota motor north america inc,toyota,sienna,2004-01-01,n,2008-09-15,n,0,0,structurebodydoorhinge and attachments,surrey,ak,5tdza23c94s,2008-10-09 00:00:00,2008-10-09 00:00:00,68000.0,,2004 sienna  back door left struts broken will close the door when all open almost hit meno warranty and need to pay ca 800 to fix tr,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
691671,10244966,toyota motor north america inc,toyota,sequoia,2002-01-01,n,2008-10-08,n,0,0,service brakes hydraulic,dunedin,fl,5tdzt34a62s,2008-10-09 00:00:00,2008-10-09 00:00:00,130000.0,,1 while driving along there was suddenly a loud grinding noise and the vsc trac and the trac off lights came on and stayed on   2 this incident was the second time it has happened in the last few weeks as a consequence i dare not drive my vehicle now  3 i cannot afford an expensive repair right now so i must now ride my bike or the bus anywhere i need to go  tr,ivoq,n,,n,n,n,,,,,,45.0,,,,,,,,,,,,,,v,,n,n
691699,10244986,toyota motor north america inc,toyota,truck,1994-01-01,n,2008-10-09,n,0,0,structureframe and members,canton,pa,4tarn01p8rz,2008-10-09 00:00:00,2008-10-09 00:00:00,130000.0,,i have a 1994 toyota truck4x44cyl5spd  the frame is totally rusted from behind the gas tankwhich is unnoticable unless gas tank is removedto the rear bumper the exhaust and drivers rear side of the frame has rusted as well im each year replacing the exhaust due to rust the frame has had a patch welded to it that i was unaware of until i had a mechanic do repairs to it each mechanic i have taken it too says the recall for the toyota frame rust should have gone back to 1994as this is a common problem he has seen with this year as well they all stated it was a problem when manufactured tr,ivoq,n,,n,n,n,4.0,,,,,0.0,,,,,,,,,,,,,,v,,n,n
691703,10244987,toyota motor north america inc,toyota,sienna,2004-01-01,n,2008-09-10,n,0,0,exterior lighting,burlington,vt,,2008-10-09 00:00:00,2008-10-09 00:00:00,,,ecu headlight tr,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
691715,10245003,toyota motor north america inc,toyota,camry,2003-01-01,n,2008-10-03,n,0,0,engine and engine coolingexhaust system,waterbury,ct,4t1be30kx3u,2008-10-09 00:00:00,2008-10-09 00:00:00,140900.0,,due to anti freeze leak the mechanic found leak to be coming from cylinder head gasket when head was removed found 3 center bolts were loose threads were stripped and damaged i was told this is a defect in 2003 4 cyl toyota camry engines dealer would not cover as it was repaired elsewhere  tr,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
691766,10245040,toyota motor north america inc,lexus,rx350,2009-01-01,n,2008-10-07,n,0,0,seat belts,lebanon,nj,2t2hk31u69c,2008-10-10 00:00:00,2008-10-10 00:00:00,8000.0,,my wife was driving car after picking kids up from school  during driving my 8yo daughter disconnected rear seat belt to reach down and pickup a dropped toy seat belt retracted around my daughters neck choking her my stopped car and tried to get belt to release it just got tighter around my daughters throat  police were called by cell phone and had to cut belt to release it from my daughters neck  tr,ivoq,y,,n,n,n,,,,,,30.0,,,,,,,,,,,,,,v,,n,n
691772,10245049,toyota motor north america inc,toyota,highlander,2002-01-01,n,2005-01-01,n,0,0,visibility,oakdale,ca,jtegf21a220,2008-10-10 00:00:00,2008-10-10 00:00:00,70000.0,,2002 toyota highlander  both driver and passenger sunvisors do not stay up  when placed in the upright position the sunvisors release over any small bump in the road   tr,ivoq,n,,n,n,n,,,,,,5.0,,,,,,,,,,,,,,v,,n,n
691779,10245050,toyota motor north america inc,toyota,corolla,1999-01-01,n,2008-09-24,n,0,0,equipment,st charles,il,,2008-10-10 00:00:00,2008-10-10 00:00:00,,,two new tires were damaged because of the failure of valve stem within two week on my 1999 toyota corolla ve i had to have the tired replaced it cost me 150  tr,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
691781,10245050,toyota motor north america inc,toyota,corolla,1999-01-01,n,2008-09-24,n,0,0,tiresvalve,st charles,il,,2008-10-10 00:00:00,2008-10-10 00:00:00,,,two new tires were damaged because of the failure of valve stem within two week on my 1999 toyota corolla ve i had to have the tired replaced it cost me 150  tr,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
691783,10245052,toyota motor north america inc,lexus,rx330,2006-01-01,n,2006-09-01,n,0,0,power train,san diego,ca,jtjga31u460,2008-10-10 00:00:00,2008-10-10 00:00:00,2000.0,,since we purchased this 2006 lexus rx330 it has been returned to deals 45 times for major hesitation problems car is unsafe to drive will not accelerate in a safe way tr,ivoq,n,,n,n,n,,,,,,30.0,,,,,,,,,,,,,,v,,n,n
691784,10245052,toyota motor north america inc,lexus,rx330,2006-01-01,n,2006-09-01,n,0,0,power trainautomatic transmission,san diego,ca,jtjga31u460,2008-10-10 00:00:00,2008-10-10 00:00:00,2000.0,,since we purchased this 2006 lexus rx330 it has been returned to deals 45 times for major hesitation problems car is unsafe to drive will not accelerate in a safe way tr,ivoq,n,,n,n,n,,,,,,30.0,,,,,,,,,,,,,,v,,n,n
691785,10245052,toyota motor north america inc,lexus,rx330,2006-01-01,n,2006-09-01,n,0,0,fuel system gasoline,san diego,ca,jtjga31u460,2008-10-10 00:00:00,2008-10-10 00:00:00,2000.0,,since we purchased this 2006 lexus rx330 it has been returned to deals 45 times for major hesitation problems car is unsafe to drive will not accelerate in a safe way tr,ivoq,n,,n,n,n,,,,,,30.0,,,,,,,,,,,,,,v,,n,n
691791,10245056,toyota motor north america inc,toyota,pickup,1991-01-01,n,2008-04-01,n,0,0,tires,tulare,ca,,2008-10-10 00:00:00,2008-10-10 00:00:00,,,tlthe contact owns a 1991 toyota pickup  the vehicle has uniroyal mohave na tires size p20555r15 na  the contact noticed that the tread began separating from all four tires  on two occasions the tire completely blew out  during the first incident while driving approximately 60 mph the rear drivers side tire blew out and damaged the vehicle  during the second incident the contact felt that his vehicle was driving extremely rough  he took the vehicle to the dealer and they rotated the tires  they also discovered that the tread had abnormal lesions  the contacts insurance company inspected the tires and concluded that they were manufactured defectively  the manufacturer has not been notified  the contact still has possession of the tires  the vin and mileages were unknown,evoq,n,,n,n,n,,,,,,60.0,,,,,,,,,,,,,,v,,n,n
691835,10245084,toyota motor north america inc,toyota,corolla,1999-01-01,n,2008-09-03,n,0,0,engine and engine coolingexhaust system,charlotte,nc,2t1br12e8xc,2008-10-10 00:00:00,2008-10-10 00:00:00,109.0,,my car is 9 yrs old 109000 miles its on the lower end of the recommendation mileage for the year of the car on 9308 first day the check engine light ever came on i got nervous went to advanced auto parts and they checked the light it showed something was wrong with the air flow check engine light went out after 3 days brought it to toyota for repairs of some other items and mentioned the check engine light going on and then off they checked it but wasnt sure if it was reading correctly 4 days later came back on again and went out 3 days later 2 days passed and then it came back on again and remained on ever since i brought it back and they told me it was a charcoal canister failure and it would cost 450 i was upset because i just got 968 worth of repairs and maintenance done i always keep up on my maintenance workoil changes is this a faulty part from toyota ive never heard of this going and if it is normal after so many yearsmiles then why is it so expensive and hard to find or repair i heard only toyota has the part which was quoted to me as 232 so if i dont pay 450 my vehicle wont pass inspectionemission test can someone help tr,ivoq,n,,n,n,n,,,,,,55.0,,,,,,,,,,,,,,v,,n,n
